"Problem_Type","Instance_Type","Instance_ID","Correlation","Objectives","Variables","Constraints","Sparsity","Algorithm","Type_of_Operation","MIP_Emphasis","Type_of_Boost","Cplex_Heur","Parallelism","Total_Threads","Thread_ID","Master_Time","Slave_Time","IP_Solved","Num_Non_Dom_Pts","Num_Non_Dom_Pts_Found"
"BOSPP","Xavier","2mis100_500D",0.17803101064823454,2,100,500,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,18.656575918197632,0.0,39.0,19.0,19.0
"BOSPP","Xavier","2mis100_500E",NaN,2,100,500,0.98,"BBM","lex_min",false,"NB",true,false,1,1,1.4035060405731201,0.0,4.0,2.0,2.0
"BOSPP","Xavier","2mis100_500E",NaN,2,100,500,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,1.3882110118865967,0.0,4.0,2.0,2.0
"BOSPP","Xavier","2mis100_500E",NaN,2,100,500,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,1.3974201679229736,0.0,4.0,2.0,2.0
"BOSPP","Xavier","2mis100_500E",NaN,2,100,500,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,1.3793349266052246,0.0,4.0,2.0,2.0
"BOSPP","Xavier","2mis100_500E",NaN,2,100,500,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,1.379606008529663,0.0,4.0,2.0,2.0
"BOSPP","Xavier","2mis100_500E",NaN,2,100,500,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,1.377277135848999,0.0,4.0,2.0,2.0
"BOSPP","Xavier","2mis100_500E",NaN,2,100,500,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,1.397697925567627,0.0,4.0,2.0,2.0
"BOSPP","Xavier","2mis100_500E",NaN,2,100,500,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,1.3907430171966553,0.0,4.0,2.0,2.0
"BOSPP","Xavier","2mis100_500F",NaN,2,100,500,0.98,"BBM","lex_min",false,"NB",true,false,1,1,4.939177989959717,0.0,10.0,4.0,4.0
"BOSPP","Xavier","2mis100_500F",NaN,2,100,500,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,3.6755459308624268,0.0,7.0,4.0,4.0
"BOSPP","Xavier","2mis100_500F",NaN,2,100,500,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,3.684830904006958,0.0,7.0,4.0,4.0
"BOSPP","Xavier","2mis100_500F",NaN,2,100,500,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,3.8577558994293213,0.0,8.0,4.0,4.0
"BOSPP","Xavier","2mis100_500F",NaN,2,100,500,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,3.8283629417419434,0.0,8.0,4.0,4.0
"BOSPP","Xavier","2mis100_500F",NaN,2,100,500,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,2.969766855239868,0.0,6.0,4.0,4.0
"BOSPP","Xavier","2mis100_500F",NaN,2,100,500,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,2.993399143218994,0.0,6.0,4.0,4.0
"BOSPP","Xavier","2mis100_500F",NaN,2,100,500,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,3.861096143722534,0.0,8.0,4.0,4.0
"BOSPP","Xavier","2mis101_300A",0.2702217871392507,2,100,300,0.98,"BBM","lex_min",false,"NB",true,false,1,1,3.240088939666748,0.0,60.0,22.0,22.0
"BOSPP","Xavier","2mis101_300A",0.2702217871392507,2,100,300,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,1.8683669567108154,0.0,35.0,22.0,22.0
"BOSPP","Xavier","2mis101_300A",0.2702217871392507,2,100,300,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,2.0921361446380615,0.0,37.0,22.0,22.0
"BOSPP","Xavier","2mis101_300A",0.2702217871392507,2,100,300,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,2.9897241592407227,0.0,53.0,22.0,22.0
"BOSPP","Xavier","2mis101_300A",0.2702217871392507,2,100,300,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,2.9443540573120117,0.0,53.0,22.0,22.0
"BOSPP","Xavier","2mis101_300A",0.2702217871392507,2,100,300,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,1.477031946182251,0.0,25.0,22.0,22.0
"BOSPP","Xavier","2mis101_300A",0.2702217871392507,2,100,300,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,1.5100359916687012,0.0,25.0,22.0,22.0
"BOSPP","Xavier","2mis101_300A",0.2702217871392507,2,100,300,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,2.341491937637329,0.0,45.0,22.0,22.0
"BOSPP","Xavier","2mis101_300B",0.10385108082514759,2,100,300,0.98,"BBM","lex_min",false,"NB",true,false,1,1,12.831085920333862,0.0,88.0,30.0,30.0
"BOSPP","Xavier","2mis101_300B",0.10385108082514759,2,100,300,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,7.511998891830444,0.0,49.0,30.0,30.0
"BOSPP","Xavier","2mis101_300B",0.10385108082514759,2,100,300,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,8.688424825668335,0.0,58.0,30.0,30.0
"BOSPP","Xavier","2mis101_300B",0.10385108082514759,2,100,300,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,11.34564208984375,0.0,76.0,30.0,30.0
"BOSPP","Xavier","2mis101_300B",0.10385108082514759,2,100,300,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,11.401510953903198,0.0,76.0,30.0,30.0
"BOSPP","Xavier","2mis101_300B",0.10385108082514759,2,100,300,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,4.320591926574707,0.0,33.0,30.0,30.0
"BOSPP","Xavier","2mis101_300B",0.10385108082514759,2,100,300,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,4.304448127746582,0.0,33.0,30.0,30.0
"BOSPP","Xavier","2mis101_300B",0.10385108082514759,2,100,300,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,8.60016393661499,0.0,61.0,30.0,30.0
"BOSPP","Xavier","2mis101_300C",-0.10884576486024344,2,100,300,0.98,"BBM","lex_min",false,"NB",true,false,1,1,22.05171799659729,0.0,78.0,26.0,26.0
"BOSPP","Xavier","2mis101_300C",-0.10884576486024344,2,100,300,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,11.379925966262817,0.0,42.0,26.0,26.0
"BOSPP","Xavier","2mis101_300C",-0.10884576486024344,2,100,300,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,12.92448377609253,0.0,48.0,26.0,26.0
"BOSPP","Xavier","2mis101_300C",-0.10884576486024344,2,100,300,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,18.802068948745728,0.0,66.0,26.0,26.0
"BOSPP","Xavier","2mis101_300C",-0.10884576486024344,2,100,300,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,18.78060221672058,0.0,66.0,26.0,26.0
"BOSPP","Xavier","2mis101_300C",-0.10884576486024344,2,100,300,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,8.143782138824463,0.0,29.0,26.0,26.0
"BOSPP","Xavier","2mis101_300C",-0.10884576486024344,2,100,300,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,8.072922945022583,0.0,29.0,26.0,26.0
"BOSPP","Xavier","2mis101_300C",-0.10884576486024344,2,100,300,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,14.451182842254639,0.0,53.0,26.0,26.0
"BOSPP","Xavier","2mis101_300D",-0.05522730251405323,2,100,300,0.98,"BBM","lex_min",false,"NB",true,false,1,1,17.122468948364258,0.0,117.0,41.0,41.0
"BOSPP","Xavier","2mis101_300D",-0.05522730251405323,2,100,300,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,8.563302993774414,0.0,57.0,41.0,41.0
"BOSPP","Xavier","2mis101_300D",-0.05522730251405323,2,100,300,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,10.571331977844238,0.0,68.0,41.0,41.0
"BOSPP","Xavier","2mis101_300D",-0.05522730251405323,2,100,300,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,14.56740689277649,0.0,95.0,41.0,41.0
"BOSPP","Xavier","2mis101_300D",-0.05522730251405323,2,100,300,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,14.427229881286621,0.0,95.0,41.0,41.0
"BOSPP","Xavier","2mis101_300D",-0.05522730251405323,2,100,300,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,7.19466495513916,0.0,44.0,41.0,41.0
"BOSPP","Xavier","2mis101_300D",-0.05522730251405323,2,100,300,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,7.267557859420776,0.0,44.0,41.0,41.0
"BOSPP","Xavier","2mis101_300D",-0.05522730251405323,2,100,300,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,12.417366027832031,0.0,83.0,41.0,41.0
"BOSPP","Xavier","2mis101_300E",NaN,2,100,300,0.98,"BBM","lex_min",false,"NB",true,false,1,1,0.5494339466094971,0.0,7.0,3.0,3.0
"BOSPP","Xavier","2mis101_300E",NaN,2,100,300,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,0.3708610534667969,0.0,5.0,3.0,3.0
"BOSPP","Xavier","2mis101_300E",NaN,2,100,300,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,0.366070032119751,0.0,5.0,3.0,3.0
"BOSPP","Xavier","2mis101_300E",NaN,2,100,300,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,0.3462059497833252,0.0,5.0,3.0,3.0
"BOSPP","Xavier","2mis101_300E",NaN,2,100,300,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,0.34247589111328125,0.0,5.0,3.0,3.0
"BOSPP","Xavier","2mis101_300E",NaN,2,100,300,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,0.36031198501586914,0.0,5.0,3.0,3.0
"BOSPP","Xavier","2mis101_300E",NaN,2,100,300,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,0.3637728691101074,0.0,5.0,3.0,3.0
"BOSPP","Xavier","2mis101_300E",NaN,2,100,300,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,0.4427921772003174,0.0,6.0,3.0,3.0
"BOSPP","Xavier","2mis101_300F",NaN,2,100,300,0.98,"BBM","lex_min",false,"NB",true,false,1,1,0.863408088684082,0.0,8.0,4.0,4.0
"BOSPP","Xavier","2mis101_300F",NaN,2,100,300,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,0.655289888381958,0.0,6.0,4.0,4.0
"BOSPP","Xavier","2mis101_300F",NaN,2,100,300,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,0.6495261192321777,0.0,6.0,4.0,4.0
"BOSPP","Xavier","2mis101_300F",NaN,2,100,300,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,0.7899470329284668,0.0,7.0,4.0,4.0
"BOSPP","Xavier","2mis101_300F",NaN,2,100,300,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,0.7766749858856201,0.0,7.0,4.0,4.0
"BOSPP","Xavier","2mis101_300F",NaN,2,100,300,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,0.6540639400482178,0.0,6.0,4.0,4.0
"BOSPP","Xavier","2mis101_300F",NaN,2,100,300,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,0.6627857685089111,0.0,6.0,4.0,4.0
"BOSPP","Xavier","2mis101_300F",NaN,2,100,300,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,0.8186228275299072,0.0,8.0,4.0,4.0
"BOSPP","Xavier","2mis101_500A",-0.052355943639270326,2,100,500,0.98,"BBM","lex_min",false,"NB",true,false,1,1,31.967928886413574,0.0,61.0,21.0,21.0
"BOSPP","Xavier","2mis101_500A",-0.052355943639270326,2,100,500,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,18.486291885375977,0.0,35.0,21.0,21.0
"BOSPP","Xavier","2mis101_500A",-0.052355943639270326,2,100,500,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,21.658236026763916,0.0,40.0,21.0,21.0
"BOSPP","Xavier","2mis101_500A",-0.052355943639270326,2,100,500,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,26.890552043914795,0.0,52.0,21.0,21.0
"BOSPP","Xavier","2mis101_500A",-0.052355943639270326,2,100,500,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,26.94390296936035,0.0,52.0,21.0,21.0
"BOSPP","Xavier","2mis101_500A",-0.052355943639270326,2,100,500,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,13.06953501701355,0.0,24.0,21.0,21.0
"BOSPP","Xavier","2mis101_500A",-0.052355943639270326,2,100,500,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,12.960378885269165,0.0,24.0,21.0,21.0
"BOSPP","Xavier","2mis101_500A",-0.052355943639270326,2,100,500,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,23.206165075302124,0.0,43.0,21.0,21.0
"BOSPP","Xavier","2mis101_500B",-0.06651830946333631,2,100,500,0.98,"BBM","lex_min",false,"NB",true,false,1,1,28.979957818984985,0.0,58.0,20.0,20.0
"BOSPP","Xavier","2mis101_500B",-0.06651830946333631,2,100,500,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,17.691375970840454,0.0,35.0,20.0,20.0
"BOSPP","Xavier","2mis101_500B",-0.06651830946333631,2,100,500,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,20.327060222625732,0.0,40.0,20.0,20.0
"BOSPP","Xavier","2mis101_500B",-0.06651830946333631,2,100,500,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,26.717076063156128,0.0,52.0,20.0,20.0
"BOSPP","Xavier","2mis101_500B",-0.06651830946333631,2,100,500,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,26.632691860198975,0.0,52.0,20.0,20.0
"BOSPP","Xavier","2mis101_500B",-0.06651830946333631,2,100,500,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,12.771075010299683,0.0,23.0,20.0,20.0
"BOSPP","Xavier","2mis101_500B",-0.06651830946333631,2,100,500,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,12.78463888168335,0.0,23.0,20.0,20.0
"BOSPP","Xavier","2mis101_500B",-0.06651830946333631,2,100,500,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,22.190295934677124,0.0,41.0,20.0,20.0
"BOSPP","Xavier","2mis101_500C",0.17979713491803465,2,100,500,0.98,"BBM","lex_min",false,"NB",true,false,1,1,27.087820053100586,0.0,60.0,20.0,20.0
"BOSPP","Xavier","2mis101_500C",0.17979713491803465,2,100,500,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,15.104058980941772,0.0,35.0,20.0,20.0
"BOSPP","Xavier","2mis101_500C",0.17979713491803465,2,100,500,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,17.486566066741943,0.0,40.0,20.0,20.0
"BOSPP","Xavier","2mis101_500C",0.17979713491803465,2,100,500,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,23.731047868728638,0.0,53.0,20.0,20.0
"BOSPP","Xavier","2mis101_500C",0.17979713491803465,2,100,500,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,23.614278078079224,0.0,53.0,20.0,20.0
"BOSPP","Xavier","2mis101_500C",0.17979713491803465,2,100,500,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,8.569131135940552,0.0,23.0,20.0,20.0
"BOSPP","Xavier","2mis101_500C",0.17979713491803465,2,100,500,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,8.65671992301941,0.0,23.0,20.0,20.0
"BOSPP","Xavier","2mis101_500C",0.17979713491803465,2,100,500,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,17.80770707130432,0.0,41.0,20.0,20.0
"BOSPP","Xavier","2mis101_500D",-0.0006309537910459972,2,100,500,0.98,"BBM","lex_min",false,"NB",true,false,1,1,16.68552803993225,0.0,45.0,15.0,15.0
"BOSPP","Xavier","2mis101_500D",-0.0006309537910459972,2,100,500,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,9.490674018859863,0.0,26.0,15.0,15.0
"BOSPP","Xavier","2mis101_500D",-0.0006309537910459972,2,100,500,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,10.15858793258667,0.0,28.0,15.0,15.0
"BOSPP","Xavier","2mis101_500D",-0.0006309537910459972,2,100,500,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,14.391062021255493,0.0,39.0,15.0,15.0
"BOSPP","Xavier","2mis101_500D",-0.0006309537910459972,2,100,500,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,14.295451164245605,0.0,39.0,15.0,15.0
"BOSPP","Xavier","2mis101_500D",-0.0006309537910459972,2,100,500,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,5.8876800537109375,0.0,18.0,15.0,15.0
"BOSPP","Xavier","2mis101_500D",-0.0006309537910459972,2,100,500,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,5.954476833343506,0.0,18.0,15.0,15.0
"BOSPP","Xavier","2mis101_500D",-0.0006309537910459972,2,100,500,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,11.972023010253906,0.0,31.0,15.0,15.0
"BOSPP","Xavier","2mis101_500E",NaN,2,100,500,0.98,"BBM","lex_min",false,"NB",true,false,1,1,8.536139011383057,0.0,18.0,8.0,8.0
"BOSPP","Xavier","2mis101_500E",NaN,2,100,500,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,4.661226034164429,0.0,11.0,8.0,8.0
"BOSPP","Xavier","2mis101_500E",NaN,2,100,500,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,4.656015872955322,0.0,11.0,8.0,8.0
"BOSPP","Xavier","2mis101_500E",NaN,2,100,500,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,6.892457008361816,0.0,15.0,8.0,8.0
"BOSPP","Xavier","2mis101_500E",NaN,2,100,500,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,6.80693793296814,0.0,15.0,8.0,8.0
"BOSPP","Xavier","2mis101_500E",NaN,2,100,500,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,3.825505018234253,0.0,10.0,8.0,8.0
"BOSPP","Xavier","2mis101_500E",NaN,2,100,500,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,3.8698890209198,0.0,10.0,8.0,8.0
"BOSPP","Xavier","2mis101_500E",NaN,2,100,500,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,7.234408140182495,0.0,16.0,8.0,8.0
"BOSPP","Xavier","2mis101_500F",NaN,2,100,500,0.98,"BBM","lex_min",false,"NB",true,false,1,1,3.3623099327087402,0.0,11.0,5.0,5.0
"BOSPP","Xavier","2mis101_500F",NaN,2,100,500,0.98,"EBBM","augmented_operation",false,"NB",true,false,1,1,1.6966421604156494,0.0,7.0,5.0,5.0
"BOSPP","Xavier","2mis101_500F",NaN,2,100,500,0.98,"EBBM","dynamic",false,"NB",true,false,1,1,1.7171308994293213,0.0,7.0,5.0,5.0
"BOSPP","Xavier","2mis101_500F",NaN,2,100,500,0.98,"EBBM","lex_min",false,"NB",true,false,1,1,2.228682041168213,0.0,8.0,5.0,5.0
"BOSPP","Xavier","2mis101_500F",NaN,2,100,500,0.98,"EBBM","lex_min",true,"NB",true,false,1,1,2.2352068424224854,0.0,8.0,5.0,5.0
"BOSPP","Xavier","2mis101_500F",NaN,2,100,500,0.98,"UDECM","augmented_operation",false,"NB",true,false,1,1,1.648900032043457,0.0,7.0,5.0,5.0
"BOSPP","Xavier","2mis101_500F",NaN,2,100,500,0.98,"UDECM","dynamic",false,"NB",true,false,1,1,1.6203160285949707,0.0,7.0,5.0,5.0
"BOSPP","Xavier","2mis101_500F",NaN,2,100,500,0.98,"UDECM","lex_min",false,"NB",true,false,1,1,3.281426191329956,0.0,10.0,5.0,5.0
"BOSPP","Xavier","2mis200_1000A",-0.024316763482990694,2,200,1000,0.99,"BBM","lex_min",false,"NB",true,false,1,1,1257.54993891716,0.0,121.0,43.0,43.0
"BOSPP","Xavier","2mis200_1000A",-0.024316763482990694,2,200,1000,0.99,"EBBM","augmented_operation",false,"NB",true,false,1,1,741.4796531200409,0.0,68.0,43.0,43.0
"BOSPP","Xavier","2mis200_1000A",-0.024316763482990694,2,200,1000,0.99,"EBBM","dynamic",false,"NB",true,false,1,1,907.4032039642334,0.0,86.0,43.0,43.0
"BOSPP","Xavier","2mis200_1000A",-0.024316763482990694,2,200,1000,0.99,"EBBM","lex_min",false,"NB",true,false,1,1,1117.6662769317627,0.0,106.0,43.0,43.0
"BOSPP","Xavier","2mis200_1000A",-0.024316763482990694,2,200,1000,0.99,"EBBM","lex_min",true,"NB",true,false,1,1,1117.6612768173218,0.0,106.0,43.0,43.0
"BOSPP","Xavier","2mis200_1000A",-0.024316763482990694,2,200,1000,0.99,"UDECM","augmented_operation",false,"NB",true,false,1,1,597.7632820606232,0.0,45.0,43.0,43.0
"BOSPP","Xavier","2mis200_1000A",-0.024316763482990694,2,200,1000,0.99,"UDECM","dynamic",false,"NB",true,false,1,1,600.8507299423218,0.0,45.0,43.0,43.0
"BOSPP","Xavier","2mis200_1000A",-0.024316763482990694,2,200,1000,0.99,"UDECM","lex_min",false,"NB",true,false,1,1,950.1403889656067,0.0,86.0,43.0,43.0
"BOSPP","Xavier","2mis200_1000B",-0.03233172215129622,2,200,1000,0.99,"BBM","lex_min",false,"NB",true,false,1,1,899.7125618457794,0.0,177.0,63.0,63.0
"BOSPP","Xavier","2mis200_1000B",-0.03233172215129622,2,200,1000,0.99,"EBBM","augmented_operation",false,"NB",true,false,1,1,436.996787071228,0.0,84.0,63.0,63.0
"BOSPP","Xavier","2mis200_1000B",-0.03233172215129622,2,200,1000,0.99,"EBBM","dynamic",false,"NB",true,false,1,1,504.748074054718,0.0,94.0,63.0,63.0
"BOSPP","Xavier","2mis200_1000B",-0.03233172215129622,2,200,1000,0.99,"EBBM","lex_min",false,"NB",true,false,1,1,730.7044620513916,0.0,143.0,63.0,63.0
"BOSPP","Xavier","2mis200_1000B",-0.03233172215129622,2,200,1000,0.99,"EBBM","lex_min",true,"NB",true,false,1,1,717.8412427902222,0.0,143.0,63.0,63.0
"BOSPP","Xavier","2mis200_1000B",-0.03233172215129622,2,200,1000,0.99,"UDECM","augmented_operation",false,"NB",true,false,1,1,426.60955286026,0.0,66.0,63.0,63.0
"BOSPP","Xavier","2mis200_1000B",-0.03233172215129622,2,200,1000,0.99,"UDECM","dynamic",false,"NB",true,false,1,1,429.81002378463745,0.0,66.0,63.0,63.0
"BOSPP","Xavier","2mis200_1000B",-0.03233172215129622,2,200,1000,0.99,"UDECM","lex_min",false,"NB",true,false,1,1,689.1623980998993,0.0,127.0,63.0,63.0
"BOSPP","Xavier","2mis200_1000C",0.09368807134213916,2,200,1000,0.99,"BBM","lex_min",false,"NB",true,false,1,1,704.5921940803528,0.0,195.0,69.0,69.0
"BOSPP","Xavier","2mis200_1000C",0.09368807134213916,2,200,1000,0.99,"EBBM","augmented_operation",false,"NB",true,false,1,1,381.70750880241394,0.0,99.0,69.0,69.0
"BOSPP","Xavier","2mis200_1000C",0.09368807134213916,2,200,1000,0.99,"EBBM","dynamic",false,"NB",true,false,1,1,427.3140687942505,0.0,114.0,69.0,69.0
"BOSPP","Xavier","2mis200_1000C",0.09368807134213916,2,200,1000,0.99,"EBBM","lex_min",false,"NB",true,false,1,1,596.7908158302307,0.0,163.0,69.0,69.0
"BOSPP","Xavier","2mis200_1000C",0.09368807134213916,2,200,1000,0.99,"EBBM","lex_min",true,"NB",true,false,1,1,595.4484429359436,0.0,163.0,69.0,69.0
"BOSPP","Xavier","2mis200_1000C",0.09368807134213916,2,200,1000,0.99,"UDECM","augmented_operation",false,"NB",true,false,1,1,312.1342179775238,0.0,72.0,69.0,69.0
"BOSPP","Xavier","2mis200_1000C",0.09368807134213916,2,200,1000,0.99,"UDECM","dynamic",false,"NB",true,false,1,1,311.32086515426636,0.0,72.0,69.0,69.0
"BOSPP","Xavier","2mis200_1000C",0.09368807134213916,2,200,1000,0.99,"UDECM","lex_min",false,"NB",true,false,1,1,548.0758929252625,0.0,139.0,69.0,69.0
"BOSPP","Xavier","2mis200_1000D",0.42561197090694247,2,200,1000,0.99,"BBM","lex_min",false,"NB",true,false,1,1,208.65802001953125,0.0,123.0,41.0,41.0
"BOSPP","Xavier","2mis200_1000D",0.42561197090694247,2,200,1000,0.99,"EBBM","augmented_operation",false,"NB",true,false,1,1,110.88780903816223,0.0,62.0,41.0,41.0
"BOSPP","Xavier","2mis200_1000D",0.42561197090694247,2,200,1000,0.99,"EBBM","dynamic",false,"NB",true,false,1,1,119.57896494865417,0.0,68.0,41.0,41.0
"BOSPP","Xavier","2mis200_1000D",0.42561197090694247,2,200,1000,0.99,"EBBM","lex_min",false,"NB",true,false,1,1,171.48263788223267,0.0,101.0,41.0,41.0
"BOSPP","Xavier","2mis200_1000D",0.42561197090694247,2,200,1000,0.99,"EBBM","lex_min",true,"NB",true,false,1,1,171.50911498069763,0.0,101.0,41.0,41.0
"BOSPP","Xavier","2mis200_1000D",0.42561197090694247,2,200,1000,0.99,"UDECM","augmented_operation",false,"NB",true,false,1,1,86.64173293113708,0.0,44.0,41.0,41.0
"BOSPP","Xavier","2mis200_1000D",0.42561197090694247,2,200,1000,0.99,"UDECM","dynamic",false,"NB",true,false,1,1,86.8216609954834,0.0,44.0,41.0,41.0
"BOSPP","Xavier","2mis200_1000D",0.42561197090694247,2,200,1000,0.99,"UDECM","lex_min",false,"NB",true,false,1,1,146.31964492797852,0.0,83.0,41.0,41.0
"BOSPP","Xavier","2mis200_1000E",NaN,2,200,1000,0.99,"BBM","lex_min",false,"NB",true,false,1,1,134.33412313461304,0.0,4.0,1.0,1.0
"BOSPP","Xavier","2mis200_1000E",NaN,2,200,1000,0.99,"EBBM","augmented_operation",false,"NB",true,false,1,1,133.55909299850464,0.0,4.0,1.0,1.0
"BOSPP","Xavier","2mis200_1000E",NaN,2,200,1000,0.99,"EBBM","dynamic",false,"NB",true,false,1,1,134.1753420829773,0.0,4.0,1.0,1.0
"BOSPP","Xavier","2mis200_1000E",NaN,2,200,1000,0.99,"EBBM","lex_min",false,"NB",true,false,1,1,133.48663187026978,0.0,4.0,1.0,1.0
"BOSPP","Xavier","2mis200_1000E",NaN,2,200,1000,0.99,"EBBM","lex_min",true,"NB",true,false,1,1,134.67278814315796,0.0,4.0,1.0,1.0
"BOSPP","Xavier","2mis200_1000E",NaN,2,200,1000,0.99,"UDECM","augmented_operation",false,"NB",true,false,1,1,134.14863395690918,0.0,4.0,1.0,1.0
"BOSPP","Xavier","2mis200_1000E",NaN,2,200,1000,0.99,"UDECM","dynamic",false,"NB",true,false,1,1,134.61552095413208,0.0,4.0,1.0,1.0
"BOSPP","Xavier","2mis200_1000E",NaN,2,200,1000,0.99,"UDECM","lex_min",false,"NB",true,false,1,1,134.5433530807495,0.0,4.0,1.0,1.0
"BOSPP","Xavier","2mis200_1000F",NaN,2,200,1000,0.99,"BBM","lex_min",false,"NB",true,false,1,1,150.36029195785522,0.0,7.0,3.0,3.0
"BOSPP","Xavier","2mis200_1000F",NaN,2,200,1000,0.99,"EBBM","augmented_operation",false,"NB",true,false,1,1,142.34850001335144,0.0,5.0,3.0,3.0
"BOSPP","Xavier","2mis200_1000F",NaN,2,200,1000,0.99,"EBBM","dynamic",false,"NB",true,false,1,1,141.41713690757751,0.0,5.0,3.0,3.0
"BOSPP","Xavier","2mis200_1000F",NaN,2,200,1000,0.99,"EBBM","lex_min",false,"NB",true,false,1,1,140.99954104423523,0.0,5.0,3.0,3.0
